home_offense_ppa,home_offense_success_rate,home_offense_explosiveness,home_offense_power_success,home_offense_stuff_rate,home_offense_line_yards,home_offense_second_level_yards,home_offense_open_field_yards,home_offense_points_per_opportunity,home_offense_field_position_average_start,home_offense_field_position_average_predicted_points,home_offense_havoc_total,home_offense_havoc_front_seven,home_offense_havoc_db,home_offense_standard_downs_rate,home_offense_standard_downs_ppa,home_offense_standard_downs_success_rate,home_offense_standard_downs_explosiveness,home_offense_passing_downs_rate,home_offense_passing_downs_ppa,home_offense_passing_downs_success_rate,home_offense_passing_downs_explosiveness,home_offense_rushing_plays_rate,home_offense_rushing_plays_ppa,home_offense_rushing_plays_success_rate,home_offense_rushing_plays_explosiveness,home_offense_passing_plays_rate,home_offense_passing_plays_ppa,home_offense_passing_plays_success_rate,home_offense_passing_plays_explosiveness,home_defense_ppa,home_defense_success_rate,home_defense_explosiveness,home_defense_power_success,home_defense_stuff_rate,home_defense_line_yards,home_defense_second_level_yards,home_defense_open_field_yards,home_defense_points_per_opportunity,home_defense_field_position_average_start,home_defense_field_position_average_predicted_points,home_defense_havoc_total,home_defense_havoc_front_seven,home_defense_havoc_db,home_defense_standard_downs_rate,home_defense_standard_downs_ppa,home_defense_standard_downs_success_rate,home_defense_standard_downs_explosiveness,home_defense_passing_downs_rate,home_defense_passing_downs_ppa,home_defense_passing_downs_success_rate,home_defense_passing_downs_explosiveness,home_defense_rushing_plays_rate,home_defense_rushing_plays_ppa,home_defense_rushing_plays_success_rate,home_defense_rushing_plays_explosiveness,home_defense_passing_plays_rate,home_defense_passing_plays_ppa,home_defense_passing_plays_success_rate,home_defense_passing_plays_explosiveness,away_offense_ppa,away_offense_success_rate,away_offense_explosiveness,away_offense_power_success,away_offense_stuff_rate,away_offense_line_yards,away_offense_second_level_yards,away_offense_open_field_yards,away_offense_points_per_opportunity,away_offense_field_position_average_start,away_offense_field_position_average_predicted_points,away_offense_havoc_total,away_offense_havoc_front_seven,away_offense_havoc_db,away_offense_standard_downs_rate,away_offense_standard_downs_ppa,away_offense_standard_downs_success_rate,away_offense_standard_downs_explosiveness,away_offense_passing_downs_rate,away_offense_passing_downs_ppa,away_offense_passing_downs_success_rate,away_offense_passing_downs_explosiveness,away_offense_rushing_plays_rate,away_offense_rushing_plays_ppa,away_offense_rushing_plays_success_rate,away_offense_rushing_plays_explosiveness,away_offense_passing_plays_rate,away_offense_passing_plays_ppa,away_offense_passing_plays_success_rate,away_offense_passing_plays_explosiveness,away_defense_ppa,away_defense_success_rate,away_defense_explosiveness,away_defense_power_success,away_defense_stuff_rate,away_defense_line_yards,away_defense_second_level_yards,away_defense_open_field_yards,away_defense_points_per_opportunity,away_defense_field_position_average_start,away_defense_field_position_average_predicted_points,away_defense_havoc_total,away_defense_havoc_front_seven,away_defense_havoc_db,away_defense_standard_downs_rate,away_defense_standard_downs_ppa,away_defense_standard_downs_success_rate,away_defense_standard_downs_explosiveness,away_defense_passing_downs_rate,away_defense_passing_downs_ppa,away_defense_passing_downs_success_rate,away_defense_passing_downs_explosiveness,away_defense_rushing_plays_rate,away_defense_rushing_plays_ppa,away_defense_rushing_plays_success_rate,away_defense_rushing_plays_explosiveness,away_defense_passing_plays_rate,away_defense_passing_plays_ppa,away_defense_passing_plays_success_rate,away_defense_passing_plays_explosiveness,home_team,home_points,away_team,away_points
0.30709278959761627,0.5202312138728323,0.9900036299644581,1.0,0.0738255033557047,3.8174496644295304,1.1946308724832215,1.1610738255033557,5.0,67.4,1.645,0.06936416184971098,0.057803468208092484,0.011560693641618497,0.791907514450867,0.27805603417098085,0.5547445255474452,0.8868089900259393,0.20809248554913296,0.4175937755267565,0.3888888888888889,1.5502031039164175,0.861271676300578,0.28004338305990983,0.5234899328859061,0.8848237468820352,0.12138728323699421,0.6584813261447205,0.42857142857142855,2.5012881960645075,0.16249388770274212,0.2692307692307692,1.9748446440480802,0.3333333333333333,0.21428571428571427,2.223809523809524,0.42857142857142855,0.35714285714285715,3.5,71.4,-1.287,0.16346153846153846,0.07692307692307693,0.08653846153846154,0.5,-0.33419834787394465,0.21153846153846154,0.8290593502469914,0.5,0.6591861232794288,0.3269230769230769,2.7162351282723143,0.40384615384615385,-0.17259014944131487,0.2619047619047619,0.8410492579560819,0.5961538461538461,0.38948629996161943,0.27419354838709675,2.708476952695844,0.017559290113492346,0.32075471698113206,1.3463109653068515,0.5,0.2702702702702703,2.1810810810810812,0.8918918918918919,0.6486486486486487,4.666666666666667,72.7,1.186,0.1792452830188679,0.11320754716981132,0.0660377358490566,0.5943396226415094,-0.13795871382994182,0.3492063492063492,1.004729322087863,0.4056603773584906,0.24541124937945402,0.27906976744186046,1.9725439778749965,0.3490566037735849,-0.17069769764819517,0.2702702702702703,1.209622063891736,0.6509433962264151,0.11850868934802043,0.34782608695652173,1.403264674229816,0.20089537104629634,0.5113636363636364,0.9226147390333151,0.8333333333333334,0.09701492537313433,3.6708955223880597,1.0298507462686568,1.507462686567164,4.5,63.9,-1.908,0.07386363636363637,0.028409090909090908,0.045454545454545456,0.8181818181818182,0.206033261610492,0.5347222222222222,0.8212804404211509,0.18181818181818182,0.17777486350741595,0.40625,1.5228255846592107,0.7613636363636364,0.32772902515008134,0.5522388059701493,0.9012510205525354,0.2215909090909091,-0.18143651859873056,0.3333333333333333,1.3711408332863841,Air Force,48,Georgia State,14
0.1595818736778676,0.38515901060070673,1.4419783563316293,0.8181818181818182,0.2318840579710145,2.6797101449275362,1.2028985507246377,2.420289855072464,3.4,71.3,1.323,0.22614840989399293,0.13074204946996468,0.09540636042402827,0.6148409893992933,0.03241128836691804,0.3793103448275862,1.234421745021027,0.38515901060070673,0.36258812912837424,0.3944954128440367,1.7605536202037162,0.4876325088339223,0.21401468020489114,0.37681159420289856,1.4121485636357491,0.49469964664310956,0.12331049298144722,0.37142857142857144,1.6419180801140325,0.08320987983703594,0.4397163120567376,0.9817201458329435,0.7037037037037037,0.2389937106918239,2.489937106918239,1.0377358490566038,0.5157232704402516,3.269230769230769,70.8,-1.346,0.17375886524822695,0.12411347517730496,0.04964539007092199,0.6843971631205674,-0.0011707642753058013,0.48186528497409326,0.8078569887721392,0.31560283687943264,0.266192624934586,0.34831460674157305,1.5033096170153566,0.5638297872340425,-0.025655666911042752,0.44654088050314467,0.6968925658533476,0.41843971631205673,0.2654145484429725,0.4067796610169492,1.583925113980586,0.2376443511956761,0.5041666666666667,0.9349681523359165,0.8076923076923077,0.1,3.5365,1.16,1.08,4.842105263157895,67.1,1.643,0.07916666666666666,0.06666666666666667,0.0125,0.7666666666666667,0.21985830218301633,0.5380434782608695,0.8502584365834092,0.23333333333333334,0.2960842265229867,0.39285714285714285,1.3161618732221996,0.8333333333333334,0.21473833531011993,0.515,0.8343654343490893,0.14583333333333334,0.494872634491003,0.37142857142857144,2.340390128995118,0.11218212600146064,0.3225806451612903,1.6765444121814566,0.5,0.25,1.9705882352941175,0.5294117647058824,0.9264705882352942,2.6153846153846154,70.8,-1.324,0.20967741935483872,0.11290322580645161,0.0967741935483871,0.5591397849462365,-0.24318229633131558,0.28846153846153844,0.9909211849053187,0.44086021505376344,0.5628882226186402,0.36585365853658536,2.3621676394575943,0.3655913978494624,-0.10988686424610761,0.27941176470588236,1.0569080293522668,0.6236559139784946,0.26104264090926393,0.33620689655172414,2.114209649068255,Utah State,20,Air Force,27
0.23379614000764312,0.49032258064516127,0.9979934037023868,0.8235294117647058,0.1067193675889328,3.39802371541502,1.051383399209486,0.8616600790513834,4.2,66.5,1.657,0.07419354838709677,0.05806451612903226,0.016129032258064516,0.7516129032258064,0.17780930855298208,0.51931330472103,0.842746246811807,0.24838709677419354,0.40321083778603306,0.4025974025974026,1.60395811285594,0.8161290322580645,0.16047874686446748,0.4901185770750988,0.7987235257632215,0.16129032258064516,0.7058354875960535,0.42,2.669970195346043,0.11203007602476352,0.3333333333333333,1.5772790020007514,0.5333333333333333,0.22,2.197,0.53,0.66,2.4,73.6,-1.14,0.20784313725490197,0.11764705882352941,0.09019607843137255,0.592156862745098,-0.14600693946887117,0.33774834437086093,1.0149867819880443,0.40784313725490196,0.48667997352032927,0.3269230769230769,2.4207173320198123,0.39215686274509803,-0.028920167763612115,0.29,1.0655817810865218,0.6,0.2183166686479969,0.35294117647058826,1.9464742159078214,0.24248472801063486,0.4701195219123506,1.2893441994164183,0.7407407407407407,0.16574585635359115,3.1209944751381213,1.171270718232044,2.0828729281767955,3.107142857142857,71.6,1.256,0.1593625498007968,0.12350597609561753,0.035856573705179286,0.7250996015936255,0.17345345705950943,0.5,1.081574288085897,0.2749003984063745,0.4245672108092556,0.391304347826087,1.9896057524192863,0.7211155378486056,0.26402474435840745,0.4972375690607735,1.1671611188080013,0.2749003984063745,0.20459010033680358,0.391304347826087,1.7829497688836697,0.18488705333763397,0.43636363636363634,1.1551605980650723,0.8181818181818182,0.18787878787878787,2.835757575757576,1.0,0.7151515151515152,2.857142857142857,74.5,-1.065,0.13454545454545455,0.10181818181818182,0.03272727272727273,0.6545454545454545,0.05662940490424468,0.4722222222222222,0.9699478465975692,0.34545454545454546,0.4279015451061611,0.3684210526315789,1.6049629944861512,0.6,0.08728137893306806,0.41818181818181815,0.9124472436975883,0.3781818181818182,0.3735643836520113,0.4326923076923077,1.7348576824131363,Air Force,28,Navy,14
0.1492511690487469,0.4221698113207547,1.226632263805195,0.7777777777777778,0.22433460076045628,2.827376425855513,1.0874524714828897,1.403041825095057,3.871794871794872,67.0,1.666,0.16037735849056603,0.11556603773584906,0.04481132075471698,0.6721698113207547,0.11353505668902511,0.4666666666666667,1.0376809833920078,0.3278301886792453,0.22248204690860818,0.33093525179856115,1.772947922391149,0.6202830188679245,0.051062297434368166,0.39543726235741444,0.9911090994963885,0.37028301886792453,0.3328663877603683,0.45222929936305734,1.674630145076809,0.08087475464843347,0.38018433179723504,1.399937648986491,0.5789473684210527,0.2169811320754717,2.620754716981132,0.8349056603773585,1.2452830188679245,3.075,68.6,-1.54,0.17511520737327188,0.11059907834101383,0.06451612903225806,0.6428571428571429,0.011164183439009247,0.4265232974910394,1.089658824849908,0.35714285714285715,0.20635378282539707,0.2967741935483871,2.2026154766441732,0.48847926267281105,-0.0987039635397751,0.33962264150943394,0.872312421762955,0.49539170506912444,0.2660597653496286,0.4,1.969316086955302,0.2227343961018216,0.46216216216216216,1.089164704779259,0.7837837837837838,0.12802768166089964,3.2650519031141867,1.041522491349481,0.9896193771626297,4.166666666666667,67.9,1.55,0.0972972972972973,0.07297297297297298,0.024324324324324326,0.727027027027027,0.1645294140197317,0.5018587360594795,0.918445348944432,0.27297297297297296,0.37775558600362547,0.3564356435643564,1.7293622891598606,0.7810810810810811,0.14717458591238788,0.4671280276816609,0.84379149448391,0.1945945945945946,0.5961491053922551,0.375,2.7918435970805153,0.10186877598383766,0.3333333333333333,1.5678069400090326,0.5882352941176471,0.22758620689655173,2.3386206896551722,0.6827586206896552,0.8137931034482758,3.04,72.7,-1.228,0.18484848484848485,0.10909090909090909,0.07575757575757576,0.593939393939394,-0.1524441374671983,0.336734693877551,0.9786431926642393,0.40606060606060607,0.4738488583450544,0.3283582089552239,2.4515525610262228,0.4393939393939394,-0.009056161971021798,0.296551724137931,1.1603556063753617,0.5545454545454546,0.20148963771001205,0.3551912568306011,1.9154805610357024,Wyoming,35,Air Force,26
0.2388077457091288,0.45617977528089887,1.1672610578468416,0.7560975609756098,0.14029850746268657,3.1949253731343283,1.0447761194029852,1.155223880597015,4.297297297297297,68.7,1.491,0.10786516853932585,0.08089887640449438,0.02696629213483146,0.7123595505617978,0.1532156917272384,0.4952681388012618,0.9244306804054664,0.2876404494382023,0.45078181689865415,0.359375,1.996051693896753,0.7528089887640449,0.15111454500208965,0.45671641791044776,0.9092433049743569,0.22247191011235956,0.5993159662160841,0.3939393939393939,2.6032301403169815,0.1474798871637229,0.35279187817258884,1.56881168608456,0.6296296296296297,0.23,2.4015,0.77,1.555,3.34375,71.5,-1.323,0.17258883248730963,0.10406091370558376,0.06852791878172589,0.6065989847715736,-0.07887278690716838,0.36401673640167365,1.0300032477883105,0.3934010152284264,0.49650110718271007,0.33548387096774196,2.4702796501571314,0.5076142131979695,0.07420112154769601,0.34,1.2345581688682163,0.4847715736040609,0.2286000208893685,0.35602094240837695,1.9780973770531896,0.28238364669171745,0.45958429561200925,1.3079681079716063,0.775,0.16875,3.2515625,1.315625,2.64375,4.024390243902439,69.9,1.428,0.12933025404157045,0.09468822170900693,0.03464203233256351,0.6812933025404158,0.2167677130481392,0.49491525423728816,1.1257630599835964,0.3187066974595843,0.42264959179936673,0.38405797101449274,1.809891447712162,0.7390300230946882,0.3324288351620497,0.48125,1.2526917154458446,0.2471131639722864,0.14748783322830786,0.3644859813084112,1.724549633268225,0.24907801380859496,0.41581632653061223,1.4671720864280238,0.7142857142857143,0.23,2.5375,0.795,1.775,4.088235294117647,69.9,-1.37,0.15816326530612246,0.1096938775510204,0.04846938775510204,0.6530612244897959,0.17316742214441175,0.453125,1.167487762931163,0.3469387755102041,0.3919685392941163,0.34558823529411764,2.206818501867084,0.5102040816326531,0.08209681155157357,0.36,1.1981309385691505,0.46683673469387754,0.4434734118808429,0.44808743169398907,1.8636589973454727,Air Force,40,New Mexico,45
0.19861474222413275,0.4509433962264151,1.0970987122296154,0.7407407407407407,0.14705882352941177,3.1166666666666667,0.9583333333333334,1.053921568627451,3.951219512195122,69.8,1.414,0.11509433962264151,0.08867924528301886,0.026415094339622643,0.7264150943396226,0.14516341239752084,0.4935064935064935,0.8920528168687851,0.27358490566037735,0.34053723866030916,0.33793103448275863,1.8921746330165081,0.769811320754717,0.1431879808168304,0.45588235294117646,0.8700835982904918,0.20566037735849058,0.45689166623343286,0.3669724770642202,2.583177933869181,0.1575230216797808,0.36123348017621143,1.541056850096287,0.6333333333333333,0.22072072072072071,2.3743243243243244,0.7252252252252253,1.4009009009009008,2.8947368421052633,70.3,-1.392,0.17841409691629956,0.1013215859030837,0.07709251101321586,0.6123348017621145,-0.022782610130086773,0.3776978417266187,1.1101860147577876,0.3876651982378855,0.44232396283400344,0.3352272727272727,2.307860879088531,0.4889867841409692,0.05475370411338026,0.33783783783783783,1.1789473207201353,0.5,0.2641011068709541,0.3700440528634361,1.9631320963337788,0.2622612860802654,0.45384615384615384,1.311071148093563,0.7647058823529411,0.16917293233082706,3.1357142857142857,1.3233082706766917,1.9586466165413534,4.355555555555555,70.8,1.308,0.175,0.1,0.075,0.6961538461538461,0.2546022023429603,0.4972375690607735,1.194164684080802,0.3038461538461538,0.27980931337712894,0.35443037974683544,1.686841925277438,0.5115384615384615,0.24690527329393908,0.45112781954887216,1.1167189220217455,0.475,0.28695016687333946,0.44129554655870445,1.610863719813175,0.2341666142903524,0.4860426929392447,1.1140573038252881,0.7959183673469388,0.19832402234636873,3.083798882681564,1.170391061452514,1.7681564245810055,3.981818181818182,67.5,-1.605,0.13628899835796388,0.09852216748768473,0.03776683087027915,0.7060755336617406,0.19631224776664324,0.5232558139534884,0.9604638530281356,0.2939244663382594,0.3251016847104358,0.39664804469273746,1.600797112689504,0.5878489326765188,0.2277130645867945,0.48324022346368717,0.9886308821926701,0.3924466338259442,0.28590739733304454,0.46443514644351463,1.495256723376566,Air Force,27,Hawai'i,34
0.06175029375052104,0.3629518072289157,1.2425347624254457,0.7105263157894737,0.2525597269624573,2.516382252559727,0.9112627986348123,0.8225255972696246,3.02,69.8,1.429,0.17319277108433734,0.09789156626506024,0.07530120481927711,0.6009036144578314,-0.05158457343732185,0.39348370927318294,0.963510353156596,0.3990963855421687,0.23239411264844295,0.3169811320754717,1.7640446702255577,0.44126506024096385,-0.04467269146649656,0.3515358361774744,0.8395616151450965,0.5391566265060241,0.15654830925780763,0.34916201117318435,1.7194322595908251,0.22841640731640872,0.48600883652430044,1.0521668219135167,0.8253968253968254,0.14105263157894737,3.483578947368421,1.2947368421052632,0.9726315789473684,4.0476190476190474,70.1,-1.447,0.11929307805596466,0.07511045655375552,0.044182621502209134,0.7407952871870398,0.17880966087811165,0.5387673956262425,0.8907377794101827,0.25920471281296026,0.3701902337849509,0.3352272727272727,1.7936459832423906,0.6995581737849779,0.20252085989332697,0.5157894736842106,0.8712417971551967,0.28865979381443296,0.31383746113069405,0.39285714285714285,1.771111963526522,0.1888556513909992,0.46166394779771613,1.0527613610134163,0.7230769230769231,0.14375,3.1391666666666667,0.9354166666666667,1.0,3.6470588235294117,69.5,1.445,0.11256117455138662,0.08809135399673736,0.024469820554649267,0.7373572593800979,0.1412805922968059,0.504424778761062,0.8806483354264409,0.2626427406199021,0.322420413568486,0.3416149068322981,1.7662480852648783,0.7830342577487766,0.13844107369126898,0.4666666666666667,0.8518454087998463,0.19412724306688417,0.4451477477883215,0.37815126050420167,2.461641703368181,0.13379599561165972,0.3563218390804598,1.555062076799115,0.6285714285714286,0.24,2.252,0.672,1.26,2.9523809523809526,70.8,-1.36,0.19540229885057472,0.1053639846743295,0.09003831417624521,0.6111111111111112,-0.04041209443896787,0.3730407523510972,1.0789468378889127,0.3888888888888889,0.40755156569121737,0.33004926108374383,2.4006995906844,0.4789272030651341,0.012276797204705063,0.332,1.1097457552625318,0.5114942528735632,0.25229637505006225,0.36704119850187267,2.017586431919406,Fresno State,21,Air Force,31
0.22103959890363334,0.48322147651006714,1.1054089543374686,0.847457627118644,0.12877263581488935,3.414486921529175,1.3058350100603622,1.2072434607645874,3.8793103448275863,67.3,1.613,0.12751677852348994,0.09395973154362416,0.03355704697986577,0.7332214765100671,0.17764191315366804,0.5331807780320366,0.9194486495361636,0.26677852348993286,0.3403149993610851,0.34591194968553457,1.8932044274048152,0.8338926174496645,0.24706514309023683,0.5030181086519114,0.989762403362608,0.15771812080536912,0.1275841640528937,0.35106382978723405,2.2412686242058535,0.12012477891807712,0.40176600441501104,1.2156365979686414,0.6551724137931034,0.22272727272727272,2.5686363636363634,0.9227272727272727,1.4454545454545455,3.0,70.3,-1.368,0.17218543046357615,0.09713024282560706,0.07505518763796909,0.6644591611479028,0.10755654323021499,0.45182724252491696,1.0977778262279814,0.3355408388520971,0.14501319301048832,0.3026315789473684,1.564088618767115,0.4856512141280353,0.08199566921686985,0.39545454545454545,1.02695818599963,0.5011037527593819,0.16621750729534493,0.3920704845814978,1.4972403953055133,0.20773962196434384,0.4666666666666667,1.0653091097633884,0.7222222222222222,0.13909774436090225,3.142293233082707,0.9266917293233082,1.0413533834586466,3.559322033898305,69.3,1.458,0.10962962962962963,0.08444444444444445,0.025185185185185185,0.7407407407407407,0.16586905249860956,0.508,0.9046693325545735,0.25925925925925924,0.32736982043787033,0.3485714285714286,1.734202608305012,0.7881481481481482,0.1484431390719465,0.4680451127819549,0.8641430138629772,0.18962962962962962,0.5155619636803986,0.3984375,2.453729326176873,0.11812944012568914,0.35121107266435986,1.5348124128324119,0.6486486486486487,0.23183391003460208,2.3013840830449825,0.7058823529411765,1.273356401384083,2.9361702127659575,71.0,-1.341,0.19896193771626297,0.10553633217993079,0.09342560553633218,0.6089965397923875,-0.034338512121418384,0.3693181818181818,1.0765766201798983,0.39100346020761245,0.35560164893534335,0.3230088495575221,2.3508487559122306,0.5,0.020427277066296868,0.328719723183391,1.1158373055030089,0.4913494809688581,0.22171181355896144,0.3626760563380282,2.0014873544898086,Army,12,Air Force,31
0.20773962196434384,0.4666666666666667,1.0653091097633884,0.7222222222222222,0.13909774436090225,3.142293233082707,0.9266917293233082,1.0413533834586466,3.559322033898305,69.3,1.458,0.12148148148148148,0.09333333333333334,0.028148148148148148,0.7407407407407407,0.16586905249860956,0.508,0.9046693325545735,0.25925925925925924,0.32736982043787033,0.3485714285714286,1.734202608305012,0.7881481481481482,0.1484431390719465,0.4680451127819549,0.8641430138629772,0.18962962962962962,0.5155619636803986,0.3984375,2.453729326176873,0.11812944012568914,0.35121107266435986,1.5348124128324119,0.6486486486486487,0.23183391003460208,2.3013840830449825,0.7058823529411765,1.273356401384083,2.9361702127659575,71.0,-1.341,0.20761245674740483,0.11245674740484429,0.09515570934256055,0.6089965397923875,-0.034338512121418384,0.3693181818181818,1.0765766201798983,0.39100346020761245,0.35560164893534335,0.3230088495575221,2.3508487559122306,0.5,0.020427277066296868,0.328719723183391,1.1158373055030089,0.4913494809688581,0.22171181355896144,0.3626760563380282,2.0014873544898086,0.18155009568313218,0.4369369369369369,1.1928072121948212,0.8235294117647058,0.16976127320954906,3.190185676392573,1.1750663129973475,1.1326259946949602,3.6557377049180326,68.2,1.522,0.14864864864864866,0.1021021021021021,0.046546546546546545,0.6816816816816816,0.15207007499739714,0.4977973568281938,0.9815964784688497,0.3183183183183183,0.24468183809503652,0.30660377358490565,1.9271706863805067,0.566066066066066,0.14870718447232287,0.4588859416445623,0.9274027724303813,0.42042042042042044,0.24682020185635042,0.3892857142857143,1.7516157840285762,0.18368497241263623,0.43295638126009695,1.2313014306732721,0.6666666666666666,0.19373219373219372,2.872079772079772,1.1481481481481481,1.2336182336182335,3.5636363636363635,72.9,-1.218,0.17932148626817448,0.12924071082390953,0.050080775444264945,0.6591276252019386,0.07871704192424042,0.4632352941176471,1.0251357676927728,0.3408723747980614,0.38665613657977127,0.3744075829383886,1.7245332066645938,0.567043618739903,0.10946796405801408,0.4415954415954416,0.9568671359567371,0.42326332794830374,0.3003957023571774,0.4083969465648855,1.7299094282772363,Air Force,49,Colorado State,46
0.10010480708832156,0.4,1.3222183822739946,0.7021276595744681,0.211340206185567,2.6435567010309278,1.1649484536082475,1.4664948453608246,3.338709677419355,66.9,1.606,0.21772151898734177,0.13544303797468354,0.08227848101265822,0.660759493670886,0.05403137393156142,0.4425287356321839,1.0164128546239208,0.3392405063291139,0.1898448522667872,0.31716417910447764,2.153289875064195,0.4911392405063291,0.07857513518161233,0.41494845360824745,1.0315179878217193,0.49240506329113926,0.14272535077749418,0.36503856041131105,1.8216276694536777,0.296495412604951,0.48544973544973546,1.1894444964412745,0.7619047619047619,0.13636363636363635,3.3900826446280994,1.28099173553719,2.0764462809917354,4.473684210526316,72.0,-1.252,0.14285714285714285,0.08862433862433862,0.05423280423280423,0.7116402116402116,0.23056707610025,0.5371747211895911,1.0047716311469053,0.28835978835978837,0.4591992889330662,0.3577981651376147,1.8736811383652834,0.6402116402116402,0.25505344722512824,0.5,0.9976334153791984,0.3439153439153439,0.40813765624771153,0.4346153846153846,1.7744245205681932,0.212711937199332,0.4779116465863454,1.0300203899056215,0.7307692307692307,0.132996632996633,3.2498316498316497,0.9848484848484849,1.1666666666666667,3.6911764705882355,68.8,1.482,0.11646586345381527,0.08969210174029452,0.02677376171352075,0.7483266398929049,0.18121741168572367,0.5223613595706619,0.8912731238894823,0.25167336010709507,0.30635789338075253,0.34574468085106386,1.653315800316585,0.7951807228915663,0.17132910240848973,0.4831649831649832,0.8580028800213663,0.18206157965194109,0.4696238863555425,0.3897058823529412,2.419112658816423,0.14190310250538166,0.365296803652968,1.5056484268160057,0.675,0.2246153846153846,2.3723076923076922,0.76,1.2215384615384615,3.259259259259259,71.1,-1.335,0.1993911719939117,0.1126331811263318,0.0867579908675799,0.6179604261796042,3.7520877643317795e-05,0.3891625615763547,1.0598390056398312,0.3820395738203957,0.37137491979965165,0.32669322709163345,2.3646470676188787,0.4946727549467275,0.03284740850921251,0.3415384615384615,1.0903936859775845,0.4961948249619482,0.25950143906631634,0.3773006134969325,1.970442779247211,San José State,38,Air Force,41
